序號,測站,監測日期,監測時間,測站氣壓(hPa),溫度(℃),相對溼度(%),風向,風速(m/s),降水量(mm),日照時數(小時)
5672,臺北,2017/5/10,16:05:00,"1,008.90",31,60,東北,3.1,0,0.2
5673,臺北,2017/5/10,15:05:00,"1,009.10",31.7,60,東北,3.2,0,0.6
5674,臺北,2017/5/10,14:05:00,"1,009.60",32.1,59,東北,2.4,0,0.9
5675,臺北,2017/5/10,13:05:00,"1,010.40",32.5,55,東北,2.2,0,0.5
5676,臺北,2017/5/10,12:05:00,"1,010.80",32,53,東北,4,0,1
5677,臺北,2017/5/10,11:05:00,"1,011",31.8,57,東北東,4.8,0,1
5678,臺北,2017/5/10,10:05:00,"1,011.40",30.5,63,東北,4.1,0,1
5679,臺北,2017/5/10,09:05:00,"1,011.40",29.2,68,東北,5,0,0.9
5680,臺北,2017/5/10,08:05:00,"1,011.10",27.7,72,東北,3.3,0,0.9
5681,臺北,2017/5/10,07:05:00,"1,010.60",25.8,76,東北東,1.1,0,0.7
5682,臺北,2017/5/10,06:05:00,"1,010.10",23.8,83,南南東,0.6,0,0
5683,臺北,2017/5/10,05:05:00,"1,009.50",23.5,83,東南,0.9,0,-
5684,臺北,2017/5/10,04:05:00,"1,009.20",23.7,83,南南東,0.9,0,-
5685,臺北,2017/5/10,03:05:00,"1,009.30",24.4,79,東北東,1.4,0,-
5686,臺北,2017/5/10,02:05:00,"1,009.50",24,82,東,0.6,0,-
5687,臺北,2017/5/10,01:05:00,"1,009.80",24,81,東北東,1.5,0,-
5688,臺北,2017/5/10,00:05:00,"1,011",27.1,70,北,1.5,0,-
5689,臺北,2017/5/9,23:05:00,"1,010.70",25.1,76,東北東,2.1,0,-
5690,臺北,2017/5/9,22:05:00,"1,010.70",25.6,76,東北東,1.9,0,-
5691,臺北,2017/5/9,21:05:00,"1,010.30",26.2,77,東南,1.6,0,-
5692,臺北,2017/5/9,20:05:00,"1,009.40",26.2,77,東,0.8,0,-
5693,臺北,2017/5/9,19:05:00,"1,008.70",26.2,77,南,1.3,0,0
5694,臺北,2017/5/9,18:05:00,"1,008.10",26.7,74,南,1,0,0
5695,臺北,2017/5/9,17:05:00,"1,008",26.5,74,東南東,0.5,0,0
5696,臺北,2017/5/9,16:05:00,"1,007.80",26.2,79,西北,1.2,0,0
5697,臺北,2017/5/9,15:05:00,"1,008.10",26,82,西,0.9,0,0
5698,臺北,2017/5/9,14:05:00,"1,008.20",25.6,81,西北西,0.8,0,0
5699,臺北,2017/5/9,13:05:00,"1,008.30",27.4,71,西,0.9,0,0
5700,臺北,2017/5/9,12:05:00,"1,008.70",28.4,70,西,0.8,0,0.2
5701,臺北,2017/5/9,11:05:00,"1,009",27.8,74,西,2,0,0.3
5702,臺北,2017/5/9,10:05:00,"1,009.20",26.7,77,西,2.3,0,0.2
5703,臺北,2017/5/9,09:05:00,"1,008.50",25.6,87,西,0.6,0,0.2
5704,臺北,2017/5/9,08:05:00,"1,008.90",24.4,88,西南,0.9,3,0
5705,臺北,2017/5/9,07:05:00,"1,008.80",24.2,80,西北西,1.9,0,0
5706,臺北,2017/5/9,06:05:00,"1,007.40",24.4,81,南,1,0,0
5707,臺北,2017/5/9,05:05:00,"1,005.70",23.9,82,東南,1.5,0,-
5708,臺北,2017/5/9,04:05:00,"1,005.70",24.2,82,南南東,1.6,0,-
5709,臺北,2017/5/9,03:05:00,"1,005.70",24.6,80,南,1.3,0,-
5710,臺北,2017/5/9,02:05:00,"1,006.20",24.9,81,南南西,0.5,0,-
5711,臺北,2017/5/9,01:05:00,"1,006.40",25.1,81,南,0.7,0,-
5712,臺北,2017/5/9,00:05:00,"1,010.30",24.4,79,東北東,2.5,0,-
5713,臺北,2017/5/8,23:05:00,"1,007.10",25.8,80,南南東,2,0,-
5714,臺北,2017/5/8,22:05:00,"1,007.90",26.4,75,東南東,0.9,0,-
5715,臺北,2017/5/8,21:05:00,"1,007.60",26.9,74,東南東,1,0,-
5716,臺北,2017/5/8,20:05:00,"1,006.90",27.1,72,東南東,1.5,0,-
5717,臺北,2017/5/8,19:05:00,"1,006.20",27.4,67,北,1.6,0,0
5718,臺北,2017/5/8,18:05:00,"1,005.90",28,66,西北,1.3,0,0
5719,臺北,2017/5/8,17:05:00,"1,005.70",28.1,66,北,1.7,0,0
5720,臺北,2017/5/8,16:05:00,"1,005.40",28.4,66,北北東,2.4,0,0
5721,臺北,2017/5/8,15:05:00,"1,005.80",30,59,南南西,0.5,0,0
5722,臺北,2017/5/8,14:05:00,"1,006.10",30.2,63,北北西,0.9,0,0
5723,臺北,2017/5/8,13:05:00,"1,007",28.7,66,北北西,3.3,0,0
5724,臺北,2017/5/8,12:05:00,"1,007.70",31,56,西南西,0.6,0,0.5
5725,臺北,2017/5/8,11:05:00,"1,008.60",32,54,西北西,0.7,0,1
5726,臺北,2017/5/8,10:05:00,"1,009",29.3,57,北,0.3,0,1
5727,臺北,2017/5/8,09:05:00,"1,009.40",28.2,63,東,0.3,0,1
5728,臺北,2017/5/8,08:05:00,"1,009.80",25.9,70,南,0.7,0,0.7
5729,臺北,2017/5/8,07:05:00,"1,009.70",23.9,75,東,0.5,0,0.5
5730,臺北,2017/5/8,06:05:00,"1,009.50",23.1,77,南,0.7,0,0
5731,臺北,2017/5/8,05:05:00,"1,009.40",22.9,77,東南,1,0,-
5732,臺北,2017/5/8,04:05:00,"1,009.20",22.8,77,東南東,0.6,0,-
5733,臺北,2017/5/8,03:05:00,"1,009.50",23.3,75,東北東,1.5,0,-
5734,臺北,2017/5/8,02:05:00,"1,009.80",23.2,73,東北東,1.3,0,-
5735,臺北,2017/5/8,01:05:00,"1,010.30",23.4,71,東北,3.5,0,-
5736,臺北,2017/5/8,00:05:00,"1,006.80",25.4,81,南,0.7,0,-
5737,臺北,2017/5/7,23:05:00,"1,011.40",23.5,68,東北,4.5,0,-
5738,臺北,2017/5/7,22:05:00,"1,011.90",23.5,68,東北,5,0,-
5739,臺北,2017/5/7,21:05:00,"1,011.90",23.5,69,東北,5.3,0,-
5740,臺北,2017/5/7,20:05:00,"1,011.30",23.3,70,東北,6.7,0,-
5741,臺北,2017/5/7,19:05:00,"1,011",23.3,70,東北,7.1,0,0
5742,臺北,2017/5/7,18:05:00,"1,010.70",23.5,70,東北,7,0,0.4
5743,臺北,2017/5/7,17:05:00,"1,010.10",23.7,71,東北,8.5,0,0.8
5744,臺北,2017/5/7,16:05:00,"1,010.30",24.1,70,東北,6.1,0,1
5745,臺北,2017/5/7,15:05:00,"1,010.40",25.2,69,東北,4.8,0,0.9
5746,臺北,2017/5/7,14:05:00,"1,011.20",25.5,69,東北,6.7,0,0.8
5747,臺北,2017/5/7,13:05:00,"1,012",25.8,68,東北,6,0,0.6
5748,臺北,2017/5/7,12:05:00,"1,012.70",25.5,67,東北,5.7,0,0.9
5749,臺北,2017/5/7,11:05:00,"1,013.10",25.6,68,東北,4.3,0,0.8
5750,臺北,2017/5/7,10:05:00,"1,013.30",25.3,69,東北東,5.4,0,0.9
5751,臺北,2017/5/7,09:05:00,"1,013.30",24.1,73,東北,5.7,0,0.6
5752,臺北,2017/5/7,08:05:00,"1,013.30",23.5,76,東北,4.5,0,0.2
5753,臺北,2017/5/7,07:05:00,"1,013.20",22.9,78,東北東,2.7,0,0
5754,臺北,2017/5/7,06:05:00,"1,013.10",22.7,78,東北東,3.1,0,0
5755,臺北,2017/5/7,05:05:00,"1,012.80",22.6,80,東北,3.3,0,-
5756,臺北,2017/5/7,04:05:00,"1,012.40",22.4,83,東北,1.8,0,-
5757,臺北,2017/5/7,03:05:00,"1,012.10",22.6,81,東北,3,0,-
5758,臺北,2017/5/7,02:05:00,"1,012.50",22.5,81,東北東,2.8,0,-
5759,臺北,2017/5/7,01:05:00,"1,013",22.5,82,東北,3.3,0,-
5760,臺北,2017/5/7,00:05:00,"1,010.90",23.5,69,東北,4.3,0,-
5761,臺北,2017/5/6,23:05:00,"1,013.80",22.6,81,東北東,3.1,0,-
5762,臺北,2017/5/6,22:05:00,"1,013.80",22.8,77,東北,4.6,0,-
5763,臺北,2017/5/6,21:05:00,"1,013.40",22.9,77,東北東,4.3,0,-
5764,臺北,2017/5/6,20:05:00,"1,013",22.9,76,東,2.8,0,-
5765,臺北,2017/5/6,19:05:00,"1,013",23.2,74,東北東,3.3,0,0
5766,臺北,2017/5/6,18:05:00,"1,012.40",23.2,75,東北,4.6,0,0
5767,臺北,2017/5/6,17:05:00,"1,012.10",23.4,75,東北東,4.4,0,0
5768,臺北,2017/5/6,16:05:00,"1,011.70",23.7,75,東北,4.8,0,0
5769,臺北,2017/5/6,15:05:00,"1,011.60",24.6,74,東北東,3.5,0,0
5770,臺北,2017/5/6,14:05:00,"1,011.60",25.7,73,東北東,3.3,0,0
5771,臺北,2017/5/6,13:05:00,"1,012.30",25.9,74,東,4.2,0,0.1
5772,臺北,2017/5/6,12:05:00,"1,012.90",25.6,76,東北,4.4,0,0.1
5773,臺北,2017/5/6,11:05:00,"1,013.50",25,79,東北,5.1,0,0
5774,臺北,2017/5/6,10:05:00,"1,013.90",24.5,80,東北東,3.5,0,0
5775,臺北,2017/5/6,09:05:00,"1,013.70",24.2,81,東北東,4.1,0,0
5776,臺北,2017/5/6,08:05:00,"1,013.40",24,81,東北,4.7,0,0
5777,臺北,2017/5/6,07:05:00,"1,013.20",24.1,81,東北,4.4,0,0
5778,臺北,2017/5/6,06:05:00,"1,012.40",24.4,83,東北,4.4,0,0
5779,臺北,2017/5/6,05:05:00,"1,011.80",24.8,85,東北東,2.1,0,-
5780,臺北,2017/5/6,04:05:00,"1,011.50",25.1,83,東,1.3,0,-
5781,臺北,2017/5/6,03:05:00,"1,011.30",25.1,82,南,1.1,0,-
5782,臺北,2017/5/6,02:05:00,"1,011.30",25.1,81,東南東,0.9,0,-
5783,臺北,2017/5/6,01:05:00,"1,011.50",25.7,80,東南,1.4,0,-
5784,臺北,2017/5/6,00:05:00,"1,013.40",22.5,83,東北東,3.3,0,-
5785,臺北,2017/5/5,23:05:00,"1,012.70",26.1,79,東,1.5,0,-
5786,臺北,2017/5/5,22:05:00,"1,012.60",26.2,78,東,1.6,0,-
5787,臺北,2017/5/5,21:05:00,"1,012.10",26.2,80,東北,1.6,0,-
5788,臺北,2017/5/5,20:05:00,"1,011.60",26.1,81,東北,2.5,0,-
5789,臺北,2017/5/5,19:05:00,"1,010.90",26.7,80,東,1.6,0,0
5790,臺北,2017/5/5,18:05:00,"1,010.40",26.7,82,東南東,1.9,0,0
5791,臺北,2017/5/5,17:05:00,"1,009.80",26.7,85,東南東,1.5,0,0
5792,臺北,2017/5/5,16:05:00,"1,009.50",27,87,東,2,4,0
5793,臺北,2017/5/5,15:05:00,"1,009.60",28,71,東北東,2.3,0,0
5794,臺北,2017/5/5,14:05:00,"1,009.20",29.9,63,西北,2,0,0.3
5795,臺北,2017/5/5,13:05:00,"1,009.60",31.8,62,西北西,0.7,0,0.4
5796,臺北,2017/5/5,12:05:00,"1,010.10",30.8,63,北北西,0.5,0,0.5
5797,臺北,2017/5/5,11:05:00,"1,010.70",30.2,64,西北,0.5,0,0.2
5798,臺北,2017/5/5,10:05:00,"1,010.90",30.2,63,北北西,0.7,0,0.1
5799,臺北,2017/5/5,09:05:00,"1,010.80",29.1,65,北北西,0.7,0,0.6
5800,臺北,2017/5/5,08:05:00,"1,010.50",27.9,73,東,0.6,0,1
5801,臺北,2017/5/5,07:05:00,"1,009.90",25.6,78,南,0.7,0,0.1
5802,臺北,2017/5/5,06:05:00,"1,009.80",25.1,77,東南,0.6,0,0
5803,臺北,2017/5/5,05:05:00,"1,009.50",25.1,78,東南東,0.7,0,-
5804,臺北,2017/5/5,04:05:00,"1,008.90",25.3,78,南南西,1.1,0,-
5805,臺北,2017/5/5,03:05:00,"1,008.30",25.5,77,南,0.5,0,-
5806,臺北,2017/5/5,02:05:00,"1,008.60",25.6,77,南南東,1.1,0,-
5807,臺北,2017/5/5,01:05:00,"1,008.80",26.1,74,南,0.9,0,-
5808,臺北,2017/5/5,00:05:00,"1,011.90",25.9,78,東,1.4,0,-
5809,臺北,2017/5/4,23:05:00,"1,009.70",26.9,71,南南東,1.4,0,-
5810,臺北,2017/5/4,22:05:00,"1,009.80",27.2,69,南南西,0.9,0,-
5811,臺北,2017/5/4,21:05:00,"1,009.50",27.5,67,南南東,1.8,0,-
5812,臺北,2017/5/4,20:05:00,"1,008.90",28.2,63,南,0.6,0,-
5813,臺北,2017/5/4,19:05:00,"1,008.30",28.2,63,南南西,1.4,0,0
5814,臺北,2017/5/4,18:05:00,"1,008",28.3,63,南,1.9,0,0
5815,臺北,2017/5/4,17:05:00,"1,007.70",29.3,59,西,2,0,0
5816,臺北,2017/5/4,16:05:00,"1,007.60",29.3,65,西北西,0.8,0,0
5817,臺北,2017/5/4,15:05:00,"1,007.10",30.3,64,西北西,1.2,0,0.1
5818,臺北,2017/5/4,14:05:00,"1,006.80",31.6,60,西北西,0.9,0,0.3
5819,臺北,2017/5/4,13:05:00,"1,007",31.2,56,西,0.8,0,0.7
5820,臺北,2017/5/4,12:05:00,"1,007.60",31.2,60,靜風,0.2,0,0.3
5821,臺北,2017/5/4,11:05:00,"1,008.30",29.9,60,西,2.2,0,0.5
5822,臺北,2017/5/4,10:05:00,"1,008.90",28.9,64,西南,0.5,0,0.5
5823,臺北,2017/5/4,09:05:00,"1,008.90",28.4,66,南,2,0,1
5824,臺北,2017/5/4,08:05:00,"1,009.20",26.3,74,東北東,1.4,0,1
5825,臺北,2017/5/4,07:05:00,"1,008.90",24.9,78,南,0.5,0,0
5826,臺北,2017/5/4,06:05:00,"1,008.50",24,78,南南東,1.1,0,0
5827,臺北,2017/5/4,05:05:00,"1,008.30",23.7,80,南南西,0.4,0,-
5828,臺北,2017/5/4,04:05:00,"1,007.70",23.8,81,南,0.5,0,-
5829,臺北,2017/5/4,03:05:00,"1,007.70",23.7,83,東南東,1.3,0,-
5830,臺北,2017/5/4,02:05:00,"1,007.70",23.6,83,東北東,0.9,0,-
5831,臺北,2017/5/4,01:05:00,"1,008.20",23.7,83,東,1.5,0,-
5832,臺北,2017/5/4,00:05:00,"1,009.20",26.5,72,南南東,0.5,0,-
5833,臺北,2017/5/3,23:05:00,"1,009.20",24.1,81,東北,3.3,0,-
5834,臺北,2017/5/3,22:05:00,"1,009.60",24.3,80,東北,2.5,0,-
5835,臺北,2017/5/3,21:05:00,"1,009.40",24.6,78,東北,2.6,0,-
5836,臺北,2017/5/3,20:05:00,"1,009.10",24.8,76,東北,4.3,0,-
5837,臺北,2017/5/3,19:05:00,"1,008.70",25.2,73,東北,4.2,0,0
5838,臺北,2017/5/3,18:05:00,"1,008.10",25.5,73,東北,4.5,0,0
5839,臺北,2017/5/3,17:05:00,"1,007.80",26,72,東北,4.1,0,0
5840,臺北,2017/5/3,16:05:00,"1,007.70",26.8,71,東北,4.3,0,0.3
5841,臺北,2017/5/3,15:05:00,"1,007.60",27.9,68,東北,5,0,0.9
5842,臺北,2017/5/3,14:05:00,"1,008",27.9,69,東北,5.6,0,0.8
5843,臺北,2017/5/3,13:05:00,"1,008.70",28.4,68,東北,4.2,0,1
5844,臺北,2017/5/3,12:05:00,"1,009.50",28.3,69,東北東,3.7,0,0.7
5845,臺北,2017/5/3,11:05:00,"1,010.30",27,74,東北,2.7,0,0
5846,臺北,2017/5/3,10:05:00,"1,010.80",25.9,79,東北,1.8,0,0
5847,臺北,2017/5/3,09:05:00,"1,011",25.3,79,東北東,1,0,0
5848,臺北,2017/5/3,08:05:00,"1,010.80",24.5,83,東,1.2,0,0
5849,臺北,2017/5/3,07:05:00,"1,010.40",23.8,86,南,0.9,0,0
5850,臺北,2017/5/3,06:05:00,"1,009.80",23.8,80,東北東,0.9,0,0
5851,臺北,2017/5/3,05:05:00,"1,009.10",23.8,81,南南東,1.4,0,-
5852,臺北,2017/5/3,04:05:00,"1,008.70",24.2,76,南,0.5,0,-
5853,臺北,2017/5/3,03:05:00,"1,008.30",24.3,76,南,0.6,0,-
5854,臺北,2017/5/3,02:05:00,"1,008.50",24.5,75,南南東,2,0,-
5855,臺北,2017/5/3,01:05:00,"1,009.10",25,71,南南東,1.3,0,-
5856,臺北,2017/5/3,00:05:00,"1,008.70",23.9,82,東,1.5,0,-
5857,臺北,2017/5/2,23:05:00,"1,009.40",25.3,72,南南西,1.1,0,-
5858,臺北,2017/5/2,22:05:00,"1,009.50",25.8,68,東,0.7,0,-
5859,臺北,2017/5/2,21:05:00,"1,009.20",25.8,68,東北東,1.7,0,-
5860,臺北,2017/5/2,20:05:00,"1,009",25.7,69,東南,0.8,0,-
5861,臺北,2017/5/2,19:05:00,"1,009",25.9,65,南,1.1,0,0
5862,臺北,2017/5/2,18:05:00,"1,008.70",26.2,64,西,0.6,0,0
5863,臺北,2017/5/2,17:05:00,"1,008.60",26.2,64,西,1.7,0,0
5864,臺北,2017/5/2,16:05:00,"1,008.20",27.2,58,西,0.9,0,0
5865,臺北,2017/5/2,15:05:00,"1,008.10",28,55,西北西,1,0,0
5866,臺北,2017/5/2,14:05:00,"1,008",30.1,53,西,0.6,0,0
5867,臺北,2017/5/2,13:05:00,"1,008.70",29.9,53,北,1.4,0,0.3
5868,臺北,2017/5/2,12:05:00,"1,009.70",29.7,55,北,0.4,0,0.1
5869,臺北,2017/5/2,11:05:00,"1,010.10",27.1,59,靜風,0.1,0,0
5870,臺北,2017/5/2,10:05:00,"1,010.30",26.6,66,東南,1.3,0,0.1
5871,臺北,2017/5/2,09:05:00,"1,010.80",25.1,72,東南東,1.3,0,0.1
5872,臺北,2017/5/2,08:05:00,"1,010.50",24.2,78,南,0.8,0,0
5873,臺北,2017/5/2,07:05:00,"1,009.80",22.9,83,東南,0.9,0,0
5874,臺北,2017/5/2,06:05:00,"1,009.60",23.1,78,南南東,1.4,0,0
5875,臺北,2017/5/2,05:05:00,"1,009.30",23.6,72,南南東,0.7,0,-
5876,臺北,2017/5/2,04:05:00,"1,008.90",24.1,69,南南東,2,0,-
5877,臺北,2017/5/2,03:05:00,"1,008.50",24.2,68,南南東,2.1,0,-
5878,臺北,2017/5/2,02:05:00,"1,008.80",24.2,68,南,0.8,0,-
5879,臺北,2017/5/2,01:05:00,"1,009.20",24.9,66,南南西,1,0,-
5880,臺北,2017/5/2,00:05:00,"1,009.30",25.1,72,南南西,0.9,0,-
5881,臺北,2017/5/1,23:05:00,"1,009.50",25.3,64,東北東,1.8,0,-
5882,臺北,2017/5/1,22:05:00,"1,009.60",25.4,64,東北東,2.3,0,-
5883,臺北,2017/5/1,21:05:00,"1,009.50",25.2,65,東北東,2.4,0,-
5884,臺北,2017/5/1,20:05:00,"1,009.60",25.6,63,東,2,0,-
5885,臺北,2017/5/1,19:05:00,"1,009.40",25.9,62,東,2.2,0,0
5886,臺北,2017/5/1,18:05:00,"1,009",26.8,57,東南,2.2,0,0
5887,臺北,2017/5/1,17:05:00,"1,008.50",27.8,54,東南,1.6,0,0.2
5888,臺北,2017/5/1,16:05:00,"1,008.10",28.6,45,西南,0.7,0,0
5889,臺北,2017/5/1,15:05:00,"1,008.20",29.5,49,南南東,0.4,0,0.1
5890,臺北,2017/5/1,14:05:00,"1,008.30",29.3,50,東北,1.6,0,0.2
5891,臺北,2017/5/1,13:05:00,"1,008.80",31.1,46,西北西,0.6,0,0.5
5892,臺北,2017/5/1,12:05:00,"1,009.70",30.9,43,北,1.4,0,1
5893,臺北,2017/5/1,11:05:00,"1,010.50",30.2,45,東,1.6,0,1
5894,臺北,2017/5/1,10:05:00,"1,011.30",28.7,46,風向不定,0.8,0,1
5895,臺北,2017/5/1,09:05:00,"1,011.30",26.3,58,東北,0.4,0,1
5896,臺北,2017/5/1,08:05:00,"1,011.60",23.4,69,東北東,0.7,0,1
5897,臺北,2017/5/1,07:05:00,"1,011.50",21.2,75,東,0.7,0,1
5898,臺北,2017/5/1,06:05:00,"1,011.20",20.3,77,南南東,1,0,0
5899,臺北,2017/5/1,05:05:00,"1,010.80",20.3,75,南南東,2.1,0,-
5900,臺北,2017/5/1,04:05:00,"1,010.50",20.5,74,南,1.2,0,-
5901,臺北,2017/5/1,03:05:00,"1,010.20",20.9,72,南,1.6,0,-
5902,臺北,2017/5/1,02:05:00,"1,010.20",21.4,71,南南東,1.3,0,-
5903,臺北,2017/5/1,01:05:00,"1,010.10",21.8,70,南南東,2.1,0,-
5904,臺北,2017/5/1,00:05:00,"1,009.30",25.3,65,東北東,1.5,0,-
5905,臺北,2017/4/30,23:04:00,"1,010.40",22.6,68,南,1.3,0,-
5906,臺北,2017/4/30,22:04:00,"1,010.30",23.2,67,南南東,1.6,0,-
5907,臺北,2017/4/30,21:04:00,"1,009.80",24,63,東南東,1.4,0,-
5908,臺北,2017/4/30,20:04:00,"1,009.40",24.4,60,東,1.4,0,-
5909,臺北,2017/4/30,19:04:00,"1,009.10",24.8,60,東,1.9,0,0
5910,臺北,2017/4/30,18:04:00,"1,008.80",25.6,58,東,1.8,0,0
5911,臺北,2017/4/30,17:04:00,"1,008.60",26.5,53,東北東,1.7,0,0.3
5912,臺北,2017/4/30,16:04:00,"1,008.30",28.1,44,靜風,0.2,0,1
5913,臺北,2017/4/30,15:04:00,"1,008.60",28.8,44,西北,1.2,0,0.9
5914,臺北,2017/4/30,14:04:00,"1,008.90",29.2,43,西北西,1.5,0,0.7
5915,臺北,2017/4/30,13:04:00,"1,009.20",29.4,45,西,1.1,0,1
5916,臺北,2017/4/30,12:04:00,"1,009.70",28.8,44,西北西,0.6,0,1
5917,臺北,2017/4/30,11:04:00,"1,010.20",27.6,47,東,1.5,0,1
5918,臺北,2017/4/30,10:04:00,"1,010.80",26.1,51,西南,0.6,0,1
5919,臺北,2017/4/30,09:04:00,"1,011.20",25.2,57,靜風,0.2,0,1
5920,臺北,2017/4/30,08:04:00,"1,011.30",21.6,64,東南東,1,0,1
5921,臺北,2017/4/30,07:04:00,"1,011",19.3,70,南南東,2.2,0,1
5922,臺北,2017/4/30,06:04:00,"1,010.40",18.5,72,南南東,1.2,0,0.1
5923,臺北,2017/4/30,05:04:00,"1,010",18.9,70,南,1.6,0,-
5924,臺北,2017/4/30,04:04:00,"1,009.50",19.2,69,南南東,0.9,0,-
5925,臺北,2017/4/30,03:04:00,"1,009.30",19.6,68,南南東,2,0,-
5926,臺北,2017/4/30,02:04:00,"1,009.60",19.7,67,東南東,0.9,0,-
5927,臺北,2017/4/30,01:04:00,"1,010",19.8,66,南南東,1.1,0,-
5928,臺北,2017/4/30,00:04:00,"1,010.30",22.1,69,南南東,2,0,-
5929,臺北,2017/4/29,23:04:00,"1,010.60",20.7,59,南,0.8,0,-
5930,臺北,2017/4/29,22:04:00,"1,010.90",21.2,55,東北東,1.4,0,-
5931,臺北,2017/4/29,21:04:00,"1,010.70",21.4,52,東北,3.2,0,-
5932,臺北,2017/4/29,20:04:00,"1,010.30",21.7,50,東北,2.8,0,-
5933,臺北,2017/4/29,19:04:00,"1,009.80",22.3,47,東北東,2.5,0,0
5934,臺北,2017/4/29,18:04:00,"1,009.40",22.8,44,東北,3.8,0,0.2
5935,臺北,2017/4/29,17:04:00,"1,008.80",23.5,41,東北,4.2,0,1
5936,臺北,2017/4/29,16:04:00,"1,008.80",25.1,40,東北,3.5,0,1
5937,臺北,2017/4/29,15:04:00,"1,009",25.6,39,東北,3.9,0,0.9
5938,臺北,2017/4/29,14:04:00,"1,009.30",25.5,36,東北,4.6,0,0.8
5939,臺北,2017/4/29,13:04:00,"1,009.90",26.5,34,北北東,2.5,0,1
5940,臺北,2017/4/29,12:04:00,"1,010.50",26.9,35,北北東,3.2,0,1
5941,臺北,2017/4/29,11:04:00,"1,011.10",25.8,35,東北,2.4,0,1
5942,臺北,2017/4/29,10:04:00,"1,011.70",24.9,36,東北東,3.5,0,1
5943,臺北,2017/4/29,09:04:00,"1,011.90",22.8,52,東北,2.9,0,1
5944,臺北,2017/4/29,08:04:00,"1,012.10",19.7,62,東南,1,0,1
5945,臺北,2017/4/29,07:04:00,"1,011.70",16.6,71,東南東,0.9,0,1
5946,臺北,2017/4/29,06:04:00,"1,011.40",15.6,73,南南東,0.9,0,0.2
5947,臺北,2017/4/29,05:04:00,"1,010.90",15.4,73,東南東,0.5,0,-
5948,臺北,2017/4/29,04:04:00,"1,010.50",15.6,72,南南東,1.9,0,-
5949,臺北,2017/4/29,03:04:00,"1,010.40",15.8,69,南南東,0.6,0,-
5950,臺北,2017/4/29,02:04:00,"1,010.60",16.5,67,南南東,0.9,0,-
5951,臺北,2017/4/29,01:04:00,"1,010.80",17.5,57,東北,1.9,0,-
5952,臺北,2017/4/29,00:04:00,"1,010.10",20.3,62,東南,0.8,0,-
5953,臺北,2017/4/28,23:04:00,"1,011.50",18.3,54,東北東,2.7,0,-
5954,臺北,2017/4/28,22:04:00,"1,012.20",18.6,54,東北,1.9,0,-
5955,臺北,2017/4/28,21:04:00,"1,011.80",18.9,53,東北,3.2,0,-
5956,臺北,2017/4/28,20:04:00,"1,011.30",19.4,50,東北東,2.9,0,-
5957,臺北,2017/4/28,19:04:00,"1,010.70",19.8,48,東北,4.4,0,0
5958,臺北,2017/4/28,18:04:00,"1,010.20",20.5,46,東北東,4,0,0.2
5959,臺北,2017/4/28,17:04:00,"1,009.40",21.1,42,北北東,3.6,0,1
5960,臺北,2017/4/28,16:04:00,"1,009.20",22.6,41,東北,2.8,0,1
5961,臺北,2017/4/28,15:04:00,"1,009.50",23.4,40,東北,2.5,0,0.8
5962,臺北,2017/4/28,14:04:00,"1,010.30",22.9,40,東北,4.4,0,0.5
5963,臺北,2017/4/28,13:04:00,"1,010.90",23.9,39,北,4.2,0,0.9
5964,臺北,2017/4/28,12:04:00,"1,011.80",22.4,42,東北,3,0,0.4
5965,臺北,2017/4/28,11:04:00,"1,012.60",21.4,44,東北,4.7,0,0.5
5966,臺北,2017/4/28,10:04:00,"1,012.80",21.7,45,東北,4,0,0.1
5967,臺北,2017/4/28,09:04:00,"1,013.10",20.6,46,東北,4,0,0.2
5968,臺北,2017/4/28,08:04:00,"1,013",19.4,64,東,1.5,0,0.8
5969,臺北,2017/4/28,07:04:00,"1,012.70",17,79,南南東,1.3,0,0.6
5970,臺北,2017/4/28,06:04:00,"1,012.40",16,81,南南東,1.1,0,0
5971,臺北,2017/4/28,05:04:00,"1,012.10",15.3,85,東南,0.9,0,-
5972,臺北,2017/4/28,04:04:00,"1,012",15.5,87,東南,0.3,0,-
5973,臺北,2017/4/28,03:04:00,"1,011.80",16.6,81,東南東,1.3,0,-
5974,臺北,2017/4/28,02:04:00,"1,012.20",16.2,85,東南,1.1,0,-
5975,臺北,2017/4/28,01:04:00,"1,012.60",16.2,86,東南東,1,0,-
5976,臺北,2017/4/28,00:04:00,"1,011",17.7,58,東北,1.8,0,-
5977,臺北,2017/4/27,23:04:00,"1,013.70",15.9,87,東南東,1.7,0,-
5978,臺北,2017/4/27,22:04:00,"1,014",15.6,87,東南東,1.8,0,-
5979,臺北,2017/4/27,21:04:00,"1,013.80",15.3,91,東北東,3.4,1,-
5980,臺北,2017/4/27,20:04:00,"1,013.30",15.8,93,東,1.7,3,-
5981,臺北,2017/4/27,19:04:00,"1,012.60",16,92,東,2,2,0
5982,臺北,2017/4/27,18:04:00,"1,011.90",16.3,90,東,2.4,0,0
5983,臺北,2017/4/27,17:04:00,"1,011.90",16.1,90,東北東,2.5,2,0
5984,臺北,2017/4/27,16:04:00,"1,011.40",16,92,東,2.5,2,0
5985,臺北,2017/4/27,15:04:00,"1,011",16.4,86,東北,4.4,1,0
5986,臺北,2017/4/27,14:04:00,"1,011.20",17.7,82,東北,2.4,1,0
5987,臺北,2017/4/27,13:04:00,"1,011.40",18.3,70,東北,4.2,0,0
